workspace,project_key,repo_slug,repo_name,is_private,main_branch,language,created_on,updated_on,size_bytes,html_url,https_url,ssh_url
"arkho","COOPM","coopeuch-migracion-rsenrolamientoabonoremuneraciones","coopeuch-migracion-rsenrolamientoabonoremuneraciones",true,"master","","2025-07-30T00:10:00.468886+00:00","2025-08-12T21:37:16.198063+00:00",612061,"https://bitbucket.org/arkho/coopeuch-migracion-rsenrolamientoabonoremuneraciones","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsenrolamientoabonoremuneraciones.git","git@bitbucket.org:arkho/coopeuch-migracion-rsenrolamientoabonoremuneraciones.git"
"arkho","COOPM","coopeuch-migracion-rssolicitudcreditovb","coopeuch-migracion-rssolicitudcreditovb",true,"master","","2025-07-30T00:11:05.064595+00:00","2025-07-30T00:11:53.048891+00:00",355260,"https://bitbucket.org/arkho/coopeuch-migracion-rssolicitudcreditovb","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rssolicitudcreditovb.git","git@bitbucket.org:arkho/coopeuch-migracion-rssolicitudcreditovb.git"
"arkho","COOPM","coopeuch-migracion-rssucursal","coopeuch-migracion-rssucursal",true,"master","","2025-07-30T00:12:06.741602+00:00","2025-09-30T01:43:33.884939+00:00",1294634,"https://bitbucket.org/arkho/coopeuch-migracion-rssucursal","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rssucursal.git","git@bitbucket.org:arkho/coopeuch-migracion-rssucursal.git"
"arkho","COOPM","coopeuch-migracion-rssms","coopeuch-migracion-rssms",true,"master","","2025-07-30T00:13:17.235737+00:00","2025-09-19T20:09:13.196459+00:00",821885,"https://bitbucket.org/arkho/coopeuch-migracion-rssms","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rssms.git","git@bitbucket.org:arkho/coopeuch-migracion-rssms.git"
"arkho","COOPM","coopeuch-migracion-rstercerfactor","coopeuch-migracion-rstercerfactor",true,"master","","2025-07-30T00:14:36.662338+00:00","2025-08-28T21:16:06.457578+00:00",1897385,"https://bitbucket.org/arkho/coopeuch-migracion-rstercerfactor","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rstercerfactor.git","git@bitbucket.org:arkho/coopeuch-migracion-rstercerfactor.git"
"arkho","COOPM","coopeuch-migracion-rsvalidaciontarjetas","coopeuch-migracion-rsvalidaciontarjetas",true,"master","","2025-07-30T00:16:29.502594+00:00","2025-07-30T00:17:18.406605+00:00",72604,"https://bitbucket.org/arkho/coopeuch-migracion-rsvalidaciontarjetas","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsvalidaciontarjetas.git","git@bitbucket.org:arkho/coopeuch-migracion-rsvalidaciontarjetas.git"
"arkho","COOPM","coopeuch-migracion-rscalculadora","coopeuch-migracion-rscalculadora",true,"master","","2025-07-30T00:17:32.138570+00:00","2025-07-30T00:18:51.130947+00:00",459208,"https://bitbucket.org/arkho/coopeuch-migracion-rscalculadora","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscalculadora.git","git@bitbucket.org:arkho/coopeuch-migracion-rscalculadora.git"
"arkho","COOPM","coopeuch-migracion-rsconstanciadeprepago","coopeuch-migracion-rsconstanciadeprepago",true,"master","","2025-07-30T00:19:06.226119+00:00","2025-09-24T12:49:08.298698+00:00",482603,"https://bitbucket.org/arkho/coopeuch-migracion-rsconstanciadeprepago","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsconstanciadeprepago.git","git@bitbucket.org:arkho/coopeuch-migracion-rsconstanciadeprepago.git"
"arkho","COOPM","coopeuch-origen-wsregistroatencioncrm","coopeuch-origen-wsregistroatencioncrm",true,"master","","2025-08-11T15:57:43.863375+00:00","2025-08-11T15:58:01.733762+00:00",78711,"https://bitbucket.org/arkho/coopeuch-origen-wsregistroatencioncrm","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsregistroatencioncrm.git","git@bitbucket.org:arkho/coopeuch-origen-wsregistroatencioncrm.git"
"arkho","COOPM","coopeuch-migracion-crm-rsregistroatencion","coopeuch-migracion-crm-rsregistroatencion",true,"master","","2025-08-11T15:57:48.299721+00:00","2025-09-23T20:21:40.460790+00:00",558234,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rsregistroatencion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rsregistroatencion.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rsregistroatencion.git"
"arkho","COOPM","coopeuch-migracion-rscampana","coopeuch-migracion-rscampana",true,"master","","2025-08-11T16:39:59.150016+00:00","2025-09-24T15:38:14.799232+00:00",671629,"https://bitbucket.org/arkho/coopeuch-migracion-rscampana","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscampana.git","git@bitbucket.org:arkho/coopeuch-migracion-rscampana.git"
"arkho","COOPM","coopeuch-origen-wsrequerimientooficio","coopeuch-origen-wsrequerimientooficio",true,"master","","2025-08-11T16:40:40.465727+00:00","2025-08-11T16:41:02.685460+00:00",91791,"https://bitbucket.org/arkho/coopeuch-origen-wsrequerimientooficio","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsrequerimientooficio.git","git@bitbucket.org:arkho/coopeuch-origen-wsrequerimientooficio.git"
"arkho","COOPM","coopeuch-migracion-crm-rsrequerimientooficio","coopeuch-migracion-crm-rsrequerimientooficio",true,"master","","2025-08-11T16:40:44.581910+00:00","2025-09-23T17:22:27.088357+00:00",974933,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rsrequerimientooficio","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rsrequerimientooficio.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rsrequerimientooficio.git"
"arkho","COOPM","coopeuch-migracion-mq-logcalculoscredito","coopeuch-migracion-mq-logcalculoscredito",true,"master","","2025-08-13T19:03:16.496314+00:00","2025-09-01T14:38:56.994970+00:00",1072964,"https://bitbucket.org/arkho/coopeuch-migracion-mq-logcalculoscredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-mq-logcalculoscredito.git","git@bitbucket.org:arkho/coopeuch-migracion-mq-logcalculoscredito.git"
"arkho","COOPM","coopeuch-migracion-tokenizacion-rsenrolamiento","coopeuch-migracion-tokenizacion-rsenrolamiento",true,"master","","2025-08-13T20:12:18.444273+00:00","2025-08-14T17:28:25.345012+00:00",159831,"https://bitbucket.org/arkho/coopeuch-migracion-tokenizacion-rsenrolamiento","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-tokenizacion-rsenrolamiento.git","git@bitbucket.org:arkho/coopeuch-migracion-tokenizacion-rsenrolamiento.git"
"arkho","COOPM","coopeuch-migracion-rscatalogosuma","coopeuch-migracion-rscatalogosuma",true,"master","","2025-08-13T20:24:35.778106+00:00","2025-08-21T05:06:47.770756+00:00",84255,"https://bitbucket.org/arkho/coopeuch-migracion-rscatalogosuma","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscatalogosuma.git","git@bitbucket.org:arkho/coopeuch-migracion-rscatalogosuma.git"
"arkho","COOPM","coopeuch-migracion-crm-rshorario","coopeuch-migracion-crm-rshorario",true,"master","","2025-08-13T20:25:49.396501+00:00","2025-09-19T14:28:11.384792+00:00",781179,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rshorario","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rshorario.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rshorario.git"
"arkho","COOPM","coopeuch-migracion-rscreditosconsumo","coopeuch-migracion-rscreditosconsumo",true,"master","","2025-08-13T20:26:40.770127+00:00","2025-09-14T20:52:33.479729+00:00",741678,"https://bitbucket.org/arkho/coopeuch-migracion-rscreditosconsumo","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscreditosconsumo.git","git@bitbucket.org:arkho/coopeuch-migracion-rscreditosconsumo.git"
"arkho","COOPM","coopeuch-migracion-rsformalizacionweb","coopeuch-migracion-rsformalizacionweb",true,"master","","2025-08-13T20:27:32.536253+00:00","2025-09-25T03:29:19.091201+00:00",1249490,"https://bitbucket.org/arkho/coopeuch-migracion-rsformalizacionweb","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsformalizacionweb.git","git@bitbucket.org:arkho/coopeuch-migracion-rsformalizacionweb.git"
"arkho","COOPM","coopeuch-migracion-rssimuladorcredito","coopeuch-migracion-rssimuladorcredito",true,"master","","2025-08-13T20:28:23.325919+00:00","2025-09-17T22:07:54.385367+00:00",893133,"https://bitbucket.org/arkho/coopeuch-migracion-rssimuladorcredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rssimuladorcredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rssimuladorcredito.git"
"arkho","COOPM","coopeuch-migracion-crm-rsrequerimientosembargo","coopeuch-migracion-crm-rsrequerimientosembargo",true,"master","","2025-08-13T20:28:53.602604+00:00","2025-09-13T00:34:36.929951+00:00",465042,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rsrequerimientosembargo","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rsrequerimientosembargo.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rsrequerimientosembargo.git"
"arkho","COOPM","coopeuch-migracion-corredoraseguros-rssegurosgenerales","coopeuch-migracion-corredoraseguros-rssegurosgenerales",true,"master","","2025-08-13T20:29:54.652630+00:00","2025-09-30T20:40:52.162334+00:00",1121202,"https://bitbucket.org/arkho/coopeuch-migracion-corredoraseguros-rssegurosgenerales","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-corredoraseguros-rssegurosgenerales.git","git@bitbucket.org:arkho/coopeuch-migracion-corredoraseguros-rssegurosgenerales.git"
"arkho","COOPM","coopeuch-migracion-rscreditohipotecario","coopeuch-migracion-rscreditohipotecario",true,"master","","2025-08-13T20:30:29.426523+00:00","2025-09-12T20:18:49.828101+00:00",504668,"https://bitbucket.org/arkho/coopeuch-migracion-rscreditohipotecario","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscreditohipotecario.git","git@bitbucket.org:arkho/coopeuch-migracion-rscreditohipotecario.git"
"arkho","COOPM","coopeuch-migracion-mqticketdocumento","coopeuch-migracion-mqticketdocumento",true,"master","","2025-08-13T20:31:37.225688+00:00","2025-09-09T14:59:47.151699+00:00",962272,"https://bitbucket.org/arkho/coopeuch-migracion-mqticketdocumento","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-mqticketdocumento.git","git@bitbucket.org:arkho/coopeuch-migracion-mqticketdocumento.git"
"arkho","COOPM","coopeuch-migracion-rscoopeuch","coopeuch-migracion-rscoopeuch",true,"master","","2025-08-13T20:32:45.200466+00:00","2025-09-17T22:46:58.797891+00:00",967301,"https://bitbucket.org/arkho/coopeuch-migracion-rscoopeuch","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscoopeuch.git","git@bitbucket.org:arkho/coopeuch-migracion-rscoopeuch.git"
"arkho","COOPM","coopeuch-migracion-rscreditopda","coopeuch-migracion-rscreditopda",true,"master","","2025-08-13T20:33:09.856224+00:00","2025-08-14T17:13:31.500058+00:00",255376,"https://bitbucket.org/arkho/coopeuch-migracion-rscreditopda","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscreditopda.git","git@bitbucket.org:arkho/coopeuch-migracion-rscreditopda.git"
"arkho","COOPM","coopeuch-migracion-crm-rscrmivic","coopeuch-migracion-crm-rscrmivic",true,"master","","2025-08-13T20:33:27.716956+00:00","2025-09-12T18:58:22.179812+00:00",602435,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rscrmivic","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rscrmivic.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rscrmivic.git"
"arkho","COOPM","coopeuch-migracion-crm-rsportabilidad","coopeuch-migracion-crm-rsportabilidad",true,"master","","2025-08-13T20:33:42.969177+00:00","2025-09-17T20:16:08.472770+00:00",265385,"https://bitbucket.org/arkho/coopeuch-migracion-crm-rsportabilidad","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-crm-rsportabilidad.git","git@bitbucket.org:arkho/coopeuch-migracion-crm-rsportabilidad.git"
"arkho","COOPM","coopeuch-migracion-rsenvioemail","coopeuch-migracion-rsenvioemail",true,"master","","2025-08-13T20:34:16.005367+00:00","2025-10-01T20:41:26.385111+00:00",910867,"https://bitbucket.org/arkho/coopeuch-migracion-rsenvioemail","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsenvioemail.git","git@bitbucket.org:arkho/coopeuch-migracion-rsenvioemail.git"
"arkho","COOPM","coopeuch-migracion-rsinformaciondemografica","coopeuch-migracion-rsinformaciondemografica",true,"master","","2025-08-13T20:34:47.362763+00:00","2025-08-14T17:34:52.159404+00:00",447166,"https://bitbucket.org/arkho/coopeuch-migracion-rsinformaciondemografica","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsinformaciondemografica.git","git@bitbucket.org:arkho/coopeuch-migracion-rsinformaciondemografica.git"
"arkho","COOPM","coopeuch-migracion-rsmantenedorcuenta","coopeuch-migracion-rsmantenedorcuenta",true,"master","","2025-08-13T20:35:30.326358+00:00","2025-08-14T17:12:23.205307+00:00",143612,"https://bitbucket.org/arkho/coopeuch-migracion-rsmantenedorcuenta","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsmantenedorcuenta.git","git@bitbucket.org:arkho/coopeuch-migracion-rsmantenedorcuenta.git"
"arkho","COOPM","coopeuch-migracion-merp-rscalcularpmt","coopeuch-migracion-merp-rscalcularpmt",true,"master","","2025-08-13T20:35:50.109295+00:00","2025-08-14T17:24:46.869679+00:00",101223,"https://bitbucket.org/arkho/coopeuch-migracion-merp-rscalcularpmt","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-merp-rscalcularpmt.git","git@bitbucket.org:arkho/coopeuch-migracion-merp-rscalcularpmt.git"
"arkho","COOPM","coopeuch-migracion-rsmigracionbonos","coopeuch-migracion-rsmigracionbonos",true,"master","","2025-08-13T20:36:06.925639+00:00","2025-08-28T17:04:32.627447+00:00",255501,"https://bitbucket.org/arkho/coopeuch-migracion-rsmigracionbonos","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsmigracionbonos.git","git@bitbucket.org:arkho/coopeuch-migracion-rsmigracionbonos.git"
"arkho","COOPM","coopeuch-migracion-rsminvu","coopeuch-migracion-rsminvu",true,"master","","2025-08-13T20:36:22.820481+00:00","2025-09-16T03:46:14.012696+00:00",701541,"https://bitbucket.org/arkho/coopeuch-migracion-rsminvu","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsminvu.git","git@bitbucket.org:arkho/coopeuch-migracion-rsminvu.git"
"arkho","COOPM","coopeuch-migracion-mq-log","coopeuch-migracion-mq-log",true,"master","","2025-08-13T20:36:37.646376+00:00","2025-08-28T17:03:44.621259+00:00",238620,"https://bitbucket.org/arkho/coopeuch-migracion-mq-log","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-mq-log.git","git@bitbucket.org:arkho/coopeuch-migracion-mq-log.git"
"arkho","COOPM","coopeuch-migracion-rsnotificacion","coopeuch-migracion-rsnotificacion",true,"master","","2025-08-13T20:37:59.353344+00:00","2025-08-14T17:14:36.214623+00:00",323667,"https://bitbucket.org/arkho/coopeuch-migracion-rsnotificacion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsnotificacion.git","git@bitbucket.org:arkho/coopeuch-migracion-rsnotificacion.git"
"arkho","COOPM","coopeuch-migracion-rspago","coopeuch-migracion-rspago",true,"master","","2025-08-13T20:38:21.187600+00:00","2025-09-12T13:47:26.005288+00:00",1065071,"https://bitbucket.org/arkho/coopeuch-migracion-rspago","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rspago.git","git@bitbucket.org:arkho/coopeuch-migracion-rspago.git"
"arkho","COOPM","coopeuch-migracion-rscajero","coopeuch-migracion-rscajero",true,"master","","2025-08-13T20:40:43.419974+00:00","2025-08-21T05:42:12.942769+00:00",274035,"https://bitbucket.org/arkho/coopeuch-migracion-rscajero","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscajero.git","git@bitbucket.org:arkho/coopeuch-migracion-rscajero.git"
"arkho","COOPM","coopeuch-migracion-rsldap","coopeuch-migracion-rsldap",true,"master","","2025-08-13T20:41:16.236624+00:00","2025-09-20T17:31:32.625638+00:00",17106910,"https://bitbucket.org/arkho/coopeuch-migracion-rsldap","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsldap.git","git@bitbucket.org:arkho/coopeuch-migracion-rsldap.git"
"arkho","COOPM","coopeuch-migracion-cdig-rsfirmatoc","coopeuch-migracion-cdig-rsfirmatoc",true,"master","","2025-08-13T20:45:29.408349+00:00","2025-08-21T06:01:05.728259+00:00",187916,"https://bitbucket.org/arkho/coopeuch-migracion-cdig-rsfirmatoc","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-cdig-rsfirmatoc.git","git@bitbucket.org:arkho/coopeuch-migracion-cdig-rsfirmatoc.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsplanillaconvenio","coopeuch-migracion-convenios-rsplanillaconvenio",true,"master","","2025-08-13T20:47:54.614978+00:00","2025-08-14T17:00:22.513441+00:00",182792,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsplanillaconvenio","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsplanillaconvenio.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsplanillaconvenio.git"
"arkho","COOPM","coopeuch-origen-authenticationidg","coopeuch-origen-authenticationidg",true,"master","","2025-08-13T20:51:43.998210+00:00","2025-08-21T06:29:01.039888+00:00",547782,"https://bitbucket.org/arkho/coopeuch-origen-authenticationidg","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-authenticationidg.git","git@bitbucket.org:arkho/coopeuch-origen-authenticationidg.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsautenticacionidg","coopeuch-migracion-convenios-rsautenticacionidg",true,"master","","2025-08-13T20:51:48.768432+00:00","2025-08-21T06:29:12.987988+00:00",547782,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsautenticacionidg","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsautenticacionidg.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsautenticacionidg.git"
"arkho","COOPM","coopeuch-origen-homepage","coopeuch-origen-homepage",true,"master","","2025-08-13T20:52:00.827818+00:00","2025-08-21T06:30:52.939535+00:00",318858,"https://bitbucket.org/arkho/coopeuch-origen-homepage","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-homepage.git","git@bitbucket.org:arkho/coopeuch-origen-homepage.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsbeneficiosportalconvenios","coopeuch-migracion-convenios-rsbeneficiosportalconvenios",true,"master","","2025-08-13T20:52:07.656855+00:00","2025-08-21T13:19:16.403606+00:00",318858,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsbeneficiosportalconvenios","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsbeneficiosportalconvenios.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsbeneficiosportalconvenios.git"
"arkho","COOPM","coopeuch-origen-wsdetallesplanilla","coopeuch-origen-wsdetallesplanilla",true,"master","","2025-08-13T20:52:22.334615+00:00","2025-08-21T14:37:58.840284+00:00",706637,"https://bitbucket.org/arkho/coopeuch-origen-wsdetallesplanilla","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsdetallesplanilla.git","git@bitbucket.org:arkho/coopeuch-origen-wsdetallesplanilla.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsdetallesplanilla","coopeuch-migracion-convenios-rsdetallesplanilla",true,"master","","2025-08-13T20:52:27.173859+00:00","2025-08-21T14:38:12.234642+00:00",707777,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsdetallesplanilla","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsdetallesplanilla.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsdetallesplanilla.git"
"arkho","COOPM","coopeuch-origen-wsorquestacioncreditospendientes","coopeuch-origen-wsorquestacioncreditospendientes",true,"master","","2025-08-13T20:52:39.391414+00:00","2025-08-21T14:40:13.219683+00:00",369242,"https://bitbucket.org/arkho/coopeuch-origen-wsorquestacioncreditospendientes","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsorquestacioncreditospendientes.git","git@bitbucket.org:arkho/coopeuch-origen-wsorquestacioncreditospendientes.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsorquestacioncreditospendientes","coopeuch-migracion-convenios-rsorquestacioncreditospendientes",true,"master","","2025-08-13T20:52:43.960722+00:00","2025-08-21T14:40:24.598014+00:00",369068,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsorquestacioncreditospendientes","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsorquestacioncreditospendientes.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsorquestacioncreditospendientes.git"
"arkho","COOPM","coopeuch-origen-challengeotp","coopeuch-origen-challengeotp",true,"master","","2025-08-13T20:52:56.132793+00:00","2025-08-21T14:41:41.151364+00:00",275644,"https://bitbucket.org/arkho/coopeuch-origen-challengeotp","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-challengeotp.git","git@bitbucket.org:arkho/coopeuch-origen-challengeotp.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsotpidg","coopeuch-migracion-convenios-rsotpidg",true,"master","","2025-08-13T20:53:00.509245+00:00","2025-08-21T14:41:52.332810+00:00",275644,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsotpidg","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsotpidg.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsotpidg.git"
"arkho","COOPM","coopeuch-origen-wsauditoria","coopeuch-origen-wsauditoria",true,"master","","2025-08-13T20:53:16.401643+00:00","2025-08-21T06:32:25.184339+00:00",217786,"https://bitbucket.org/arkho/coopeuch-origen-wsauditoria","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsauditoria.git","git@bitbucket.org:arkho/coopeuch-origen-wsauditoria.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsauditoria","coopeuch-migracion-convenios-rsauditoria",true,"master","","2025-08-13T20:53:21.230033+00:00","2025-08-21T06:32:36.268894+00:00",217786,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsauditoria","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsauditoria.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsauditoria.git"
"arkho","COOPM","coopeuch-origen-permisosusuario","coopeuch-origen-permisosusuario",true,"master","","2025-08-13T20:53:33.627230+00:00","2025-08-21T06:33:21.841847+00:00",410131,"https://bitbucket.org/arkho/coopeuch-origen-permisosusuario","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-permisosusuario.git","git@bitbucket.org:arkho/coopeuch-origen-permisosusuario.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsserviciopermisosusuario","coopeuch-migracion-convenios-rsserviciopermisosusuario",true,"master","","2025-08-13T20:53:38.327050+00:00","2025-08-21T06:33:33.350730+00:00",410131,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsserviciopermisosusuario","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsserviciopermisosusuario.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsserviciopermisosusuario.git"
"arkho","COOPM","coopeuch-origen-usuarioconvenio","coopeuch-origen-usuarioconvenio",true,"master","","2025-08-13T20:53:51.537725+00:00","2025-08-21T06:34:46.056431+00:00",244349,"https://bitbucket.org/arkho/coopeuch-origen-usuarioconvenio","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-usuarioconvenio.git","git@bitbucket.org:arkho/coopeuch-origen-usuarioconvenio.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsserviciousuarioconvenio","coopeuch-migracion-convenios-rsserviciousuarioconvenio",true,"master","","2025-08-13T20:53:56.444005+00:00","2025-08-21T06:34:57.171592+00:00",244349,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsserviciousuarioconvenio","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsserviciousuarioconvenio.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsserviciousuarioconvenio.git"
"arkho","COOPM","coopeuch-origen-solicitud","coopeuch-origen-solicitud",true,"master","","2025-08-13T20:54:10.491488+00:00","2025-08-21T06:35:51.514895+00:00",292082,"https://bitbucket.org/arkho/coopeuch-origen-solicitud","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-solicitud.git","git@bitbucket.org:arkho/coopeuch-origen-solicitud.git"
"arkho","COOPM","coopeuch-migracion-convenios-rssolicitudconvenio","coopeuch-migracion-convenios-rssolicitudconvenio",true,"master","","2025-08-13T20:54:15.393685+00:00","2025-08-21T06:36:02.359270+00:00",292082,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rssolicitudconvenio","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rssolicitudconvenio.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rssolicitudconvenio.git"
"arkho","COOPM","coopeuch-origen-wscreditospendientes","coopeuch-origen-wscreditospendientes",true,"master","","2025-08-13T20:54:28.889004+00:00","2025-08-21T06:36:30.742447+00:00",311508,"https://bitbucket.org/arkho/coopeuch-origen-wscreditospendientes","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wscreditospendientes.git","git@bitbucket.org:arkho/coopeuch-origen-wscreditospendientes.git"
"arkho","COOPM","coopeuch-migracion-convenios-rssolicitudcreditovb","coopeuch-migracion-convenios-rssolicitudcreditovb",true,"master","","2025-08-13T20:54:33.268587+00:00","2025-08-21T06:36:41.512266+00:00",311508,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rssolicitudcreditovb","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rssolicitudcreditovb.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rssolicitudcreditovb.git"
"arkho","COOPM","coopeuch-origen-wsadministradorusuario","coopeuch-origen-wsadministradorusuario",true,"master","","2025-08-13T20:54:45.063535+00:00","2025-08-21T06:37:13.076799+00:00",355408,"https://bitbucket.org/arkho/coopeuch-origen-wsadministradorusuario","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsadministradorusuario.git","git@bitbucket.org:arkho/coopeuch-origen-wsadministradorusuario.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsusuarioportalconvenios","coopeuch-migracion-convenios-rsusuarioportalconvenios",true,"master","","2025-08-13T20:54:49.249800+00:00","2025-08-21T06:37:24.435462+00:00",355408,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsusuarioportalconvenios","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsusuarioportalconvenios.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsusuarioportalconvenios.git"
"arkho","COOPM","coopeuch-migracion-rsfirmasinacofi","coopeuch-migracion-rsfirmasinacofi",true,"master","","2025-08-18T15:16:15.051970+00:00","2025-08-18T15:17:40.564435+00:00",92937,"https://bitbucket.org/arkho/coopeuch-migracion-rsfirmasinacofi","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsfirmasinacofi.git","git@bitbucket.org:arkho/coopeuch-migracion-rsfirmasinacofi.git"
